electricidad_uso,electricidad_emisiones,auto_uso,auto_emisiones,avion_uso,avion_emisiones,residuos_uso,residuos_emisiones,agua_uso,agua_emisiones,total_emisiones
6809.54,3235.8934,174.46,30.9318,800.74,204.1887,250.11,475.209,6107.41,1.8322,3948.0551
7539.24,3582.6468,981.17,173.9614,1421.77,362.5514,23.51,44.669,17001.24,5.1004,4168.929
8800.0,4181.76,1755.62,311.2714,585.07,149.1929,328.24,623.656,14971.77,4.4915,5270.3718
6917.46,3287.177,1807.91,320.5424,1876.41,478.4846,10.46,19.874,49085.62,14.7257,4120.8037
4633.69,2201.9295,1114.62,197.6221,353.78,90.2139,8.94,16.986,15613.78,4.6841,2511.4356
1579.26,750.4644,1410.86,250.1455,1322.38,337.2069,70.82,134.558,9463.48,2.839,1475.2138
4510.06,2143.1805,682.89,121.0764,686.93,175.1671,43.54,82.726,32741.56,9.8225,2531.9725
3762.32,1787.8545,233.24,41.3535,1239.85,316.1617,359.96,683.924,19778.91,5.9337,2835.2274
4818.42,2289.7132,119.76,21.2334,561.87,143.2768,48.41,91.979,36174.51,10.8524,2557.0548
7113.51,3380.34,289.79,51.3798,1216.46,310.1973,349.14,663.366,27035.22,8.1106,4413.3937
7052.16,3351.1864,1241.0,220.0293,474.02,120.8751,173.79,330.201,39076.93,11.7231,4034.0149
9228.53,4385.3975,1552.67,275.2884,382.54,97.5477,99.61,189.259,31122.09,9.3366,4956.8292
3925.87,1865.5734,1053.03,186.7022,1344.63,342.8807,72.5,137.75,12349.48,3.7048,2536.6111
4796.36,2279.2303,130.37,23.1146,833.54,212.5527,70.62,134.178,30019.74,9.0059,2658.0815
4624.54,2197.5814,791.81,140.3879,229.49,58.52,333.16,633.004,42053.27,12.616,3042.1093
2963.17,1408.0984,523.19,92.7616,509.76,129.9888,328.89,624.891,2090.09,0.627,2256.3668
5806.95,2759.4626,1691.77,299.9508,368.98,94.0899,447.35,849.965,30629.21,9.1888,4012.6571
3637.38,1728.483,1216.09,215.6128,1754.38,447.3669,41.98,79.762,5762.35,1.7287,2472.9534
3790.16,1801.084,1315.2,233.185,1212.74,309.2487,497.68,945.592,3146.71,0.944,3290.0537
2305.74,1095.6876,1327.27,235.325,720.63,183.7606,377.79,717.801,30547.37,9.1642,2241.7384
4637.99,2203.9728,1497.36,265.4819,1484.03,378.4276,309.9,588.81,2360.85,0.7083,3437.4006
3464.86,1646.5015,1147.9,203.5227,59.31,15.1241,382.88,727.472,9144.15,2.7432,2595.3635
2830.88,1345.2342,1020.37,180.9116,50.27,12.8189,172.56,327.864,23861.81,7.1585,1873.9872
5114.04,2430.1918,226.04,40.0769,1064.65,271.4858,301.46,572.774,17093.8,5.1281,3319.6566
3109.82,1477.7865,994.55,176.3337,1522.38,388.2069,264.84,503.196,4029.7,1.2089,2546.732
3804.09,1807.7036,505.31,89.5915,1078.98,275.1399,44.62,84.778,18846.99,5.6541,2262.8671
5469.15,2598.9401,787.01,139.5369,1351.93,344.7422,470.55,894.045,38442.43,11.5327,3988.7969
3456.47,1642.5145,1255.15,222.5381,207.35,52.8742,339.53,645.107,8510.08,2.553,2565.5868
8301.87,3945.0486,1252.58,222.0824,745.11,190.0031,152.28,289.332,3032.31,0.9097,4647.3758
2233.31,1061.2689,628.09,111.3604,1588.24,405.0012,366.54,696.426,32886.08,9.8658,2283.9223
889.67,422.7712,616.63,109.3285,1415.14,360.8607,148.17,281.523,42187.0,12.6561,1187.1395
8151.54,3873.6118,590.11,104.6265,243.89,62.1919,475.17,902.823,16261.94,4.8786,4948.1318
8995.25,4274.5428,38.38,6.8048,1008.58,257.1879,276.78,525.882,42708.37,12.8125,5077.23
6048.69,2874.3375,1275.34,226.1178,551.55,140.6453,21.49,40.831,47129.24,14.1388,3296.0704
9024.44,4288.4139,1055.68,187.1721,882.46,225.0273,417.22,792.718,48626.72,14.588,5507.9193
5386.1,2559.4747,1286.99,228.1833,736.12,187.7106,225.23,427.937,34133.5,10.24,3413.5456
2470.02,1173.7535,529.68,93.9123,1121.36,285.9468,121.9,231.61,42681.12,12.8043,1798.0269
9517.23,4522.5877,1889.54,335.0154,1226.15,312.6683,104.47,198.493,14319.96,4.296,5373.0604
8523.01,4050.1344,1380.27,244.7219,990.59,252.6005,115.46,219.374,33770.48,10.1311,4776.9619
7489.23,3558.8821,1221.21,216.5205,175.83,44.8367,394.16,748.904,45523.54,13.6571,4582.8004
1399.21,664.9046,1768.98,313.6402,274.46,69.9873,43.9,83.41,31556.24,9.4669,1141.409
3146.02,1494.9887,1105.88,196.0725,772.25,196.9238,282.0,535.8,28066.5,8.42,2432.205
8536.52,4056.5543,733.37,130.0265,49.71,12.6761,266.2,505.78,43418.33,13.0255,4718.0624
9471.48,4500.8473,1023.1,181.3956,1624.53,414.2552,249.41,473.879,38794.32,11.6383,5582.0154
5677.44,2697.9195,511.07,90.6127,1925.12,490.9056,43.03,81.757,2434.28,0.7303,3361.9251
8663.92,4117.0948,884.17,156.7633,1172.47,298.9798,453.27,861.213,41273.13,12.3819,5446.4328
2661.35,1264.6735,39.24,6.9573,1330.74,339.3387,378.81,719.739,40452.66,12.1358,2342.8443
5532.52,2629.0535,335.55,59.493,278.15,70.9282,184.24,350.056,46463.52,13.9391,3123.4698
4688.34,2227.8992,1960.86,347.6605,175.98,44.8749,305.64,580.716,37174.3,11.1523,3212.3029
6667.5,3168.396,1784.92,316.4663,807.7,205.9635,114.0,216.6,41008.52,12.3026,3919.7284
7065.28,3357.4211,1268.11,224.8359,1610.8,410.754,463.08,879.852,11063.79,3.3191,4876.1821
290.28,137.9411,903.92,160.265,629.01,160.3975,300.24,570.456,46687.03,14.0061,1043.0657
8095.38,3846.9246,1071.28,189.9379,1851.66,472.1733,379.45,720.955,43799.8,13.1399,5243.1307
5987.84,2845.4216,898.44,159.2934,1742.99,444.4624,150.87,286.653,46163.99,13.8492,3749.6796
7979.27,3791.7491,1788.08,317.0266,1364.73,348.0061,491.16,933.204,35759.38,10.7278,5400.7136
8526.52,4051.8023,961.25,170.4296,1342.37,342.3043,46.11,87.609,28779.24,8.6338,4660.779
9530.13,4528.7178,1179.57,209.1378,1962.4,500.412,10.15,19.285,34631.06,10.3893,5267.9419
6409.0,3045.5568,1625.3,288.1657,1234.65,314.8358,181.79,345.401,37606.33,11.2819,4005.2412
7307.97,3472.7473,552.58,97.9724,254.09,64.793,496.25,942.875,1184.58,0.3554,4578.7431
410.91,195.2644,41.46,7.3509,1529.31,389.974,179.77,341.563,9906.66,2.972,937.1243
1836.39,872.6525,1411.72,250.298,1853.61,472.6705,371.89,706.591,28992.36,8.6977,2310.9097
8502.75,4040.5068,1132.07,200.716,647.45,165.0998,422.44,802.636,42556.76,12.767,5221.7256
9595.38,4559.7246,1736.67,307.9116,823.46,209.9823,320.73,609.387,5190.68,1.5572,5688.5627
9973.18,4739.2551,530.73,94.0984,1685.73,429.8612,457.16,868.604,1001.11,0.3003,6132.119
2942.85,1398.4423,390.14,69.1718,1259.76,321.2388,76.19,144.761,1343.75,0.4031,1934.017
7301.15,3469.5065,965.32,171.1512,1893.33,482.7991,117.38,223.022,16701.1,5.0103,4351.4891
868.8,412.8538,766.95,135.9802,1130.72,288.3336,223.77,425.163,46809.08,14.0427,1276.3733
8754.35,4160.0671,1510.22,267.762,1162.39,296.4095,336.45,639.255,41479.48,12.4438,5375.9374
4781.77,2272.2971,1497.3,265.4713,1958.29,499.3639,483.71,919.049,8197.89,2.4594,3958.6407
377.28,179.2835,1157.4,205.207,299.0,76.245,294.78,560.082,14479.37,4.3438,1025.1613
483.66,229.8352,1323.14,234.5927,1337.75,341.1263,321.17,610.223,36727.98,11.0184,1426.7956
885.7,420.8846,1309.23,232.1265,166.48,42.4524,172.54,327.826,24299.22,7.2898,1030.5793
8044.03,3822.5231,944.92,167.5343,858.6,218.943,89.56,170.164,44681.54,13.4045,4392.5689
7483.8,3556.3018,1349.67,239.2965,1803.75,459.9563,97.71,185.649,42575.04,12.7725,4453.9761
2416.66,1148.3968,1265.95,224.4529,98.78,25.1889,221.46,420.774,41130.91,12.3393,1831.1519
3565.19,1694.1783,57.9,10.2657,1329.23,338.9537,419.16,796.404,49990.8,14.9972,2854.7989
9191.49,4367.796,1752.9,310.7892,961.12,245.0856,499.91,949.829,7588.86,2.2767,5875.7765
4392.53,2087.3303,1503.83,266.6291,1485.92,378.9096,374.72,711.968,17873.7,5.3621,3450.1991
2619.54,1244.8054,177.01,31.3839,399.83,101.9566,370.27,703.513,42917.33,12.8752,2094.5341
4255.12,2022.033,530.3,94.0222,945.3,241.0515,497.25,944.775,33056.85,9.9171,3311.7988
6090.97,2894.4289,1807.64,320.4946,324.35,82.7093,172.88,328.472,39036.06,11.7108,3637.8156
3027.11,1438.4827,631.68,111.9969,1098.02,279.9951,278.14,528.466,15796.77,4.739,2363.6797
4328.9,2057.0933,151.53,26.8663,418.89,106.8169,215.23,408.937,36955.12,11.0865,2610.8
7543.99,3584.904,873.68,154.9035,1095.94,279.4647,470.61,894.159,32454.67,9.7364,4923.1676
4784.56,2273.6229,652.06,115.6102,135.83,34.6367,46.53,88.407,1777.76,0.5333,2512.8101
4315.43,2050.6923,763.67,135.3987,903.83,230.4767,429.66,816.354,34381.54,10.3145,3243.2362
6966.02,3310.2527,137.29,24.3415,1065.65,271.7408,341.41,648.679,9415.04,2.8245,4257.8385
7952.83,3779.1848,1110.79,196.9431,1009.67,257.4658,23.21,44.099,43596.24,13.0789,4290.7716
7626.36,3624.0463,173.27,30.7208,1175.4,299.727,64.3,122.17,26236.66,7.871,4084.5351
2132.2,1013.2214,1587.26,281.4212,978.39,249.4895,204.93,389.367,49720.55,14.9162,1948.4153
3771.16,1792.0552,38.76,6.8721,1682.18,428.9559,159.35,302.765,31601.04,9.4803,2540.1285
3541.53,1682.9351,978.38,173.4668,803.47,204.8849,291.53,553.907,9422.85,2.8269,2618.0207
2703.12,1284.5226,571.78,101.3766,1225.74,312.5637,446.86,849.034,46455.08,13.9365,2561.4334
5533.23,2629.3909,560.78,99.4263,1453.07,370.5328,58.38,110.922,40451.94,12.1356,3222.4076
7803.98,3708.4513,1291.37,228.9599,1534.43,391.2797,417.2,792.68,30056.49,9.0169,5130.3878
4466.33,2122.4,301.05,53.3762,444.03,113.2276,457.17,868.623,44376.75,13.313,3170.9398
3266.87,1552.4166,147.76,26.1978,1212.06,309.0753,386.99,735.281,15390.54,4.6172,2627.5879
9060.42,4305.5116,1150.21,203.9322,1915.24,488.3862,433.69,824.011,28765.35,8.6296,5830.4706
3907.47,1856.8297,1085.07,192.3829,417.59,106.4855,207.91,395.029,44689.03,13.4067,2564.1338
1317.64,626.1425,1055.57,187.1526,25.18,6.4209,333.68,633.992,31146.14,9.3438,1463.0518
1768.21,840.2534,1217.08,215.7883,1805.71,460.4561,491.71,934.249,49566.6,14.87,2465.6168
5136.17,2440.708,452.34,80.1999,110.59,28.2005,170.39,323.741,8834.02,2.6502,2875.4996
2527.72,1201.1725,1474.08,261.3544,384.33,98.0041,262.55,498.845,34451.26,10.3354,2069.7114
9543.37,4535.0094,516.99,91.6623,1369.27,349.1639,208.48,396.112,42869.67,12.8609,5384.8085
5339.65,2537.4017,867.0,153.7191,705.71,179.9561,149.16,283.404,14433.12,4.3299,3158.8108
9451.93,4491.5571,241.75,42.8623,1755.0,447.525,73.77,140.163,10383.96,3.1152,5125.2226
9048.56,4299.8757,1082.31,191.8936,1476.99,376.6325,255.88,486.172,32584.1,9.7752,5364.349
8178.84,3886.5848,507.39,89.9602,1993.76,508.4088,58.93,111.967,7139.29,2.1418,4599.0626
2085.02,990.8015,1026.36,181.9736,777.55,198.2752,191.51,363.869,3603.16,1.0809,1736.0002
8686.19,4127.6775,160.78,28.5063,641.19,163.5035,449.16,853.404,24883.69,7.4651,5180.5564
7094.74,3371.4204,354.16,62.7926,532.64,135.8232,154.3,293.17,8385.13,2.5155,3865.7217
3363.66,1598.4112,1708.14,302.8532,1315.4,335.427,412.43,783.617,46184.87,13.8555,3034.1639
4707.98,2237.2321,1955.34,346.6818,314.57,80.2154,394.31,749.189,44630.89,13.3893,3426.7076
3788.62,1800.3522,52.0,9.2196,1245.02,317.4801,55.48,105.412,15496.23,4.6489,2237.1128
1462.79,695.1178,1699.58,301.3355,583.38,148.7619,61.8,117.42,20494.14,6.1482,1268.7834
3867.85,1838.0023,1951.67,346.0311,244.09,62.243,442.94,841.586,11767.79,3.5303,3091.3927
9570.89,4548.0869,718.48,127.3865,938.24,239.2512,114.85,218.215,10609.15,3.1827,5136.1223
1586.12,753.7242,214.88,38.0982,831.66,212.0733,99.03,188.157,17663.61,5.2991,1197.3518
8966.09,4260.686,1002.78,177.7929,1420.11,362.128,104.53,198.607,4347.87,1.3044,5000.5183
9572.55,4548.8758,1841.18,326.4412,1426.91,363.8621,112.47,213.693,12397.24,3.7192,5456.5913
3508.22,1667.1061,1316.1,233.3445,1358.79,346.4914,473.88,900.372,4622.52,1.3868,3148.7008
7701.87,3659.9286,981.58,174.0341,1412.29,360.1339,187.25,355.775,20024.27,6.0073,4555.8789
8107.81,3852.8313,150.6,26.7014,1213.41,309.4196,316.89,602.091,13088.65,3.9266,4794.9699
5878.2,2793.3206,641.01,113.6511,1978.17,504.4334,373.7,710.03,39929.94,11.979,4133.4141
7799.61,3706.3747,1375.12,243.8088,1594.74,406.6587,497.36,944.984,3406.6,1.022,5302.8482
9353.08,4444.5836,1961.81,347.8289,242.44,61.8222,293.92,558.448,29035.74,8.7107,5421.3934
1619.52,769.5959,1820.48,322.7711,1699.39,433.3445,17.78,33.782,12030.83,3.6092,1563.1027
9011.92,4282.4644,591.0,104.7843,1492.7,380.6385,266.29,505.951,32682.56,9.8048,5283.643
3601.99,1711.6656,1349.81,239.3213,1081.5,275.7825,72.58,137.902,42160.27,12.6481,2377.3195
6835.82,3248.3817,273.99,48.5784,701.17,178.7983,263.87,501.353,30756.83,9.227,3986.3384
3495.73,1661.1709,936.22,165.9918,456.96,116.5248,6.26,11.894,2162.89,0.6489,1956.2304
3028.5,1439.1432,39.64,7.0282,1111.96,283.5498,495.46,941.374,27668.52,8.3006,2679.3958
3647.47,1733.2777,1391.33,246.6828,1948.8,496.944,117.23,222.737,6072.53,1.8218,2701.4633
1773.47,842.7529,1405.28,249.1561,1006.17,256.5734,83.59,158.821,38919.01,11.6757,1518.9791
3887.67,1847.4208,1670.85,296.2417,1441.81,367.6615,268.12,509.428,31565.49,9.4696,3030.2216
4142.25,1968.3972,1728.24,306.417,904.88,230.7444,204.41,388.379,44968.26,13.4905,2907.4281
7303.57,3470.6565,20.63,3.6577,845.47,215.5949,390.71,742.349,14771.26,4.4314,4436.6895
1774.12,843.0618,531.15,94.1729,920.53,234.7352,306.53,582.407,24688.76,7.4066,1761.7835
7582.68,3603.2895,214.38,38.0096,776.76,198.0738,303.97,577.543,24724.44,7.4173,4424.3332
4183.45,1987.9754,1482.16,262.787,872.18,222.4059,251.79,478.401,20491.76,6.1475,2957.7168
3174.01,1508.2896,381.42,67.6258,1067.79,272.2865,217.3,412.87,35044.38,10.5133,2271.5852
3254.36,1546.4719,1748.29,309.9718,1236.06,315.1953,216.34,411.046,37402.21,11.2207,2593.9057
6670.06,3169.6125,303.23,53.7627,355.4,90.627,468.57,890.283,9391.35,2.8174,4207.1026
7847.58,3729.17,1403.96,248.9221,458.26,116.8563,151.21,287.299,19655.63,5.8967,4388.1441
4897.14,2327.1209,1842.28,326.6362,548.63,139.9007,63.27,120.213,49299.06,14.7897,2928.6605
692.15,328.9097,1684.21,298.6104,536.63,136.8407,457.27,868.813,10963.4,3.289,1636.4628
5143.05,2443.9774,1914.94,339.5189,1373.09,350.1379,112.0,212.8,18725.53,5.6177,3352.0519
9421.48,4477.0873,1347.4,238.894,1939.31,494.524,436.11,828.609,9847.59,2.9543,6042.0686
3017.21,1433.7782,1141.94,202.466,1816.36,463.1718,11.72,22.268,43135.46,12.9406,2134.6246
8952.01,4253.9952,833.57,147.792,498.83,127.2017,454.52,863.588,4392.85,1.3179,5393.8948
867.52,412.2455,116.8,20.7086,336.74,85.8687,103.89,197.391,18822.42,5.6467,721.8605
581.07,276.1245,700.06,124.1206,1673.01,426.6175,287.9,547.01,13943.42,4.183,1378.0556
166.37,79.059,1103.19,195.5956,106.54,27.1677,223.84,425.296,5049.89,1.515,728.6333
2603.87,1237.359,631.23,111.9171,1927.85,491.6017,55.47,105.393,47460.2,14.2381,1960.5089
5550.04,2637.379,1487.3,263.6983,1940.59,494.8504,299.77,569.563,1190.52,0.3572,3965.8479
9298.0,4418.4096,1957.59,347.0807,1026.88,261.8544,450.2,855.38,7474.37,2.2423,5884.967
7387.83,3510.6968,131.0,23.2263,112.72,28.7436,198.51,377.169,11765.8,3.5297,3943.3654
1549.54,736.3414,190.97,33.859,1897.98,483.9849,463.75,881.125,23655.92,7.0968,2142.4071
9667.92,4594.1956,1974.97,350.1622,636.23,162.2387,140.83,267.577,5714.79,1.7144,5375.8879
9711.82,4615.0569,1303.32,231.0786,1238.18,315.7359,127.69,242.611,19786.68,5.936,5410.4184
190.61,90.5779,1001.88,177.6333,1461.08,372.5754,113.71,216.049,21806.62,6.542,863.3776
7435.16,3533.188,955.43,169.3977,1459.44,372.1572,423.99,805.581,13656.02,4.0968,4884.4207
2291.46,1088.9018,366.51,64.9822,1713.28,436.8864,35.15,66.785,28018.55,8.4056,1665.961
5349.16,2541.9208,368.89,65.4042,177.86,45.3543,6.19,11.761,23496.87,7.0491,2671.4894
3425.24,1627.674,1632.6,289.46,1835.78,468.1239,153.95,292.505,26787.65,8.0363,2685.7992
8202.37,3897.7662,597.24,105.8907,1187.34,302.7717,300.21,570.399,30818.58,9.2456,4886.0732
8294.84,3941.708,1590.5,281.9957,1328.8,338.844,428.68,814.492,48508.81,14.5526,5391.5923
6897.93,3277.8963,278.29,49.3408,902.23,230.0687,7.18,13.642,10848.95,3.2547,3574.2025
3430.68,1630.2591,158.18,28.0453,891.73,227.3912,40.34,76.646,30569.9,9.171,1971.5126
4708.05,2237.2654,1032.77,183.1101,398.49,101.615,172.09,326.971,20418.48,6.1255,2855.087
809.93,384.8787,817.4,144.925,475.67,121.2959,376.33,715.027,11817.42,3.5452,1369.6718
7024.76,3338.166,909.66,161.2827,983.31,250.744,456.09,866.571,21513.8,6.4541,4623.2178
629.83,299.2952,1929.75,342.1447,169.72,43.2786,477.45,907.155,12413.5,3.724,1595.5975
2911.38,1383.4878,884.93,156.8981,780.59,199.0505,482.5,916.75,40248.27,12.0745,2668.2609
8079.26,3839.2644,404.25,71.6735,947.69,241.661,479.78,911.582,30080.93,9.0243,5073.2052
1148.21,545.6294,1036.78,183.8211,1960.28,499.8714,13.49,25.631,13820.25,4.1461,1259.099
5345.67,2540.2624,1448.15,256.757,165.03,42.0827,399.26,758.594,1323.86,0.3972,3598.0933
4655.19,2212.1463,498.32,88.3521,1888.56,481.5828,211.71,402.249,25135.83,7.5407,3191.8709
7931.86,3769.2199,1149.32,203.7744,346.05,88.2428,389.99,740.981,11089.32,3.3268,4805.5449
3983.01,1892.7264,1138.16,201.7958,810.15,206.5882,374.45,711.455,11281.47,3.3844,3015.9498
6792.01,3227.5632,193.15,34.2455,140.77,35.8964,204.0,387.6,25356.99,7.6071,3692.9122
2714.51,1289.9352,552.02,97.8731,1862.86,475.0293,308.0,585.2,21453.87,6.4362,2454.4738
6104.49,2900.8536,1579.31,280.0117,14.16,3.6108,363.49,690.631,12552.54,3.7658,3878.8729
1450.34,689.2016,81.54,14.457,1721.36,438.9468,417.08,792.452,1391.43,0.4174,1935.4748
6735.85,3200.8759,639.84,113.4436,1988.39,507.0395,434.47,825.493,25672.42,7.7017,4654.5537
9615.15,4569.1193,1639.78,290.733,863.13,220.0982,415.8,790.02,12960.05,3.888,5873.8585
7980.29,3792.2338,1624.01,287.937,1085.76,276.8688,399.94,759.886,15009.44,4.5028,5121.4284
1186.82,563.9769,1364.2,241.8727,949.93,242.2321,227.72,432.668,25097.31,7.5292,1488.2789
4605.56,2188.5621,1545.94,274.0952,24.98,6.3699,463.59,880.821,28125.32,8.4376,3358.2858
283.67,134.8,1679.39,297.7558,1645.87,419.6968,118.15,224.485,1760.49,0.5281,1077.2657
9723.88,4620.7878,1038.87,184.1917,1316.33,335.6642,356.06,676.514,44025.91,13.2078,5830.3655
4492.88,2135.0166,235.69,41.7878,1350.38,344.3469,95.38,181.222,24413.58,7.3241,2709.6974
934.84,444.236,1844.59,327.0458,63.73,16.2511,268.64,510.416,2330.59,0.6992,1298.6481
5374.72,2554.0669,1499.05,265.7816,1624.49,414.245,436.72,829.768,35349.78,10.6049,4074.4664
587.91,279.3748,621.47,110.1866,1809.91,461.5271,410.14,779.266,44410.52,13.3232,1643.6777
651.88,309.7734,996.11,176.6103,1951.06,497.5203,417.6,793.44,5338.01,1.6014,1778.9454
3865.98,1837.1137,804.88,142.7052,273.86,69.8343,45.53,86.507,36168.4,10.8505,2147.0107
3415.02,1622.8175,1367.95,242.5375,1320.4,336.702,255.24,484.956,27891.18,8.3674,2695.3804
1658.42,788.0812,375.52,66.5797,1959.46,499.6623,8.44,16.036,20404.94,6.1215,1376.4807
8573.05,4073.9134,705.51,125.0869,809.67,206.4658,304.54,578.626,5283.29,1.585,4985.6771
9948.94,4727.7363,161.12,28.5666,528.64,134.8032,325.28,618.032,11384.83,3.4154,5512.5535
8861.48,4210.9753,1782.51,316.039,171.03,43.6127,362.04,687.876,49012.22,14.7037,5273.2067
4571.45,2172.353,1646.01,291.8376,1866.2,475.881,17.66,33.554,22704.32,6.8113,2980.4369
3116.03,1480.7375,392.0,69.5016,1893.36,482.8068,135.37,257.203,23517.17,7.0552,2297.3041
8280.94,3935.1027,224.56,39.8145,812.74,207.2487,471.33,895.527,41408.92,12.4227,5090.1156
6459.26,3069.4404,823.89,146.0757,936.52,238.8126,46.64,88.616,14606.45,4.3819,3547.3266
2673.52,1270.4567,522.49,92.6375,632.44,161.2722,105.78,200.982,39561.32,11.8684,1737.2168
8129.57,3863.1717,1140.35,202.1841,1471.01,375.1076,450.95,856.805,23267.28,6.9802,5304.2486
1570.18,746.1495,1965.86,348.547,1924.34,490.7067,89.08,169.252,5977.9,1.7934,1756.4486
1635.8,777.3322,609.18,108.0076,201.58,51.4029,476.66,905.654,32715.48,9.8146,1852.2113
7124.83,3385.7192,1098.62,194.7853,1897.58,483.8829,493.16,937.004,2018.03,0.6054,5001.9968
3692.09,1754.4812,1524.96,270.3754,524.61,133.7756,296.32,563.008,28817.14,8.6451,2730.2853
9058.1,4304.4091,434.91,77.1095,772.39,196.9595,462.76,879.244,41609.32,12.4828,5470.2049
2318.24,1101.6276,865.2,153.4,1112.62,283.7181,7.31,13.889,37945.12,11.3835,1564.0182
1978.97,940.4065,1810.3,320.9662,1309.97,334.0423,119.64,227.316,41689.54,12.5069,1835.2379
524.08,249.0428,757.82,134.3615,695.43,177.3346,211.0,400.9,12019.08,3.6057,965.2446
5309.1,2522.8843,140.72,24.9497,700.48,178.6224,16.97,32.243,43752.62,13.1258,2771.8252
4039.57,1919.6037,1303.65,231.1371,589.19,150.2435,129.19,245.461,6977.3,2.0932,2548.5385
2016.26,958.1268,485.23,86.0313,1430.92,364.8846,169.22,321.518,31323.85,9.3972,1739.9579
7083.04,3365.8606,877.75,155.6251,1011.23,257.8637,76.4,145.16,11227.12,3.3681,3927.8775
647.61,307.7443,1533.54,271.8966,810.32,206.6316,86.71,164.749,12486.34,3.7459,954.7674
4266.31,2027.3505,1802.59,319.5992,1774.61,452.5256,242.34,460.446,29660.66,8.8982,3268.8195
725.55,344.7814,1636.55,290.1603,1426.75,363.8213,53.9,102.41,41637.57,12.4913,1113.6643
3130.2,1487.471,481.53,85.3753,934.54,238.3077,291.82,554.458,16254.43,4.8763,2370.4883
3273.81,1555.7145,1349.8,239.3195,1282.03,326.9176,281.34,534.546,25470.89,7.6413,2664.1389
3012.0,1431.3024,942.26,167.0627,1121.57,286.0003,452.25,859.275,11025.23,3.3076,2746.948
4984.94,2368.8435,1653.09,293.0929,1752.42,446.8671,104.16,197.904,9500.6,2.8502,3309.5577
2627.11,1248.4027,1875.66,332.5545,576.35,146.9693,29.55,56.145,32115.01,9.6345,1793.706
9000.95,4277.2514,314.03,55.6775,613.26,156.3813,265.1,503.69,40635.45,12.1906,5005.1908
9261.06,4400.8557,1302.69,230.9669,579.29,147.719,104.57,198.683,47793.87,14.3382,4992.5628
6118.35,2907.4399,382.41,67.8013,18.26,4.6563,20.38,38.722,32826.78,9.848,3028.4675
3851.74,1830.3468,1801.26,319.3634,1203.77,306.9613,37.35,70.965,40633.53,12.1901,2539.8266
836.61,397.5571,651.46,115.5039,768.79,196.0414,462.35,878.465,36557.96,10.9674,1598.5348
3010.83,1430.7464,1012.9,179.5872,1465.48,373.6974,245.09,465.671,16157.54,4.8473,2454.5493
599.02,284.6543,1953.74,346.3981,1475.94,376.3647,206.08,391.552,12911.72,3.8735,1402.8426
7279.54,3459.2374,174.05,30.8591,222.01,56.6125,471.69,896.211,17236.68,5.171,4448.091
2310.82,1098.1017,1874.38,332.3276,350.97,89.4974,209.71,398.449,39294.95,11.7885,1930.1642
5183.55,2463.223,858.16,152.1518,1208.66,308.2083,240.96,457.824,4524.52,1.3574,3382.7645
7720.51,3668.7864,1035.79,183.6456,230.67,58.8209,25.26,47.994,3076.06,0.9228,3960.1697
