electricidad_uso,electricidad_emisiones,auto_uso,auto_emisiones,avion_uso,avion_emisiones,residuos_uso,residuos_emisiones,agua_uso,agua_emisiones,total_emisiones,clasificacion
5206.32,2474.0433,232.77,41.2701,908.26,231.6063,344.54,654.626,44503.77,13.3511,3414.8968,media
9245.95,4393.6754,690.0,122.337,709.89,181.022,75.65,143.735,32713.92,9.8142,4850.5836,media
5641.32,2680.7553,603.38,106.9793,681.18,173.7009,435.96,828.324,47448.94,14.2347,3803.9942,media
887.04,421.5214,868.06,153.907,608.68,155.2134,182.85,347.415,12989.74,3.8969,1081.9537,media
117.55,55.8598,1548.55,274.5579,1958.86,499.5093,63.3,120.27,34654.31,10.3963,960.5933,baja
2807.58,1334.162,1056.99,187.4043,1775.0,452.625,259.55,493.145,1633.91,0.4902,2467.8265,media
9980.45,4742.7098,1668.89,295.8942,641.68,163.6284,400.48,760.912,15703.26,4.711,5967.8554,alta
7525.16,3575.956,1628.07,288.6568,118.12,30.1206,410.08,779.152,14151.18,4.2454,4678.1308,media
4729.02,2247.2303,512.95,90.946,1450.66,369.9183,495.1,940.69,32205.39,9.6616,3658.4462,media
6087.26,2892.666,764.72,135.5849,235.91,60.157,358.29,680.751,22237.0,6.6711,3775.83,media
6577.3,3125.533,837.55,148.4976,1873.24,477.6762,295.49,561.431,20144.73,6.0434,4319.1812,media
9494.47,4511.7721,1547.17,274.3132,951.77,242.7013,319.72,607.468,8397.29,2.5192,5638.7738,alta
9026.16,4289.2312,329.72,58.4594,1096.56,279.6228,101.94,193.686,41587.76,12.4763,4833.4757,media
9907.06,4707.8349,1551.11,275.0118,418.39,106.6894,330.04,627.076,10574.75,3.1724,5719.7845,alta
8684.31,4126.7841,259.02,45.9242,1893.99,482.9674,276.94,526.186,44223.78,13.2671,5195.1288,alta
5710.55,2713.6534,935.56,165.8748,60.48,15.4224,67.61,128.459,9789.7,2.9369,3026.3465,media
4298.5,2042.6472,768.65,136.2816,691.76,176.3988,85.54,162.526,6893.74,2.0681,2519.9217,media
5659.1,2689.2043,1787.23,316.8759,1440.42,367.3071,458.76,871.644,12392.98,3.7179,4248.7492,media
479.98,228.0865,901.14,159.7721,1055.4,269.127,7.69,14.611,33290.09,9.987,681.5836,baja
1671.89,794.4821,783.09,138.8419,1506.19,384.0785,253.34,481.346,38281.65,11.4845,1810.233,media
7533.52,3579.9287,1085.57,192.4716,1996.81,509.1866,343.41,652.479,46031.45,13.8094,4947.8753,media
5574.29,2648.9026,1592.78,282.3999,1129.95,288.1372,96.36,183.084,32800.71,9.8402,3412.3639,media
6293.17,2990.5144,1257.23,222.9069,609.43,155.4047,218.91,415.929,8897.14,2.6691,3787.4241,media
2313.81,1099.5225,875.9,155.2971,869.07,221.6129,497.23,944.737,12426.26,3.7279,2424.8974,media
2446.01,1162.344,951.92,168.7754,41.55,10.5953,174.91,332.329,6048.39,1.8145,1675.8582,media
1679.07,797.8941,1590.9,282.0666,289.5,73.8225,254.9,484.31,2309.28,0.6928,1638.786,media
9555.04,4540.555,716.24,126.9894,1036.31,264.2591,329.76,626.544,41390.9,12.4173,5570.7648,alta
9563.98,4544.8033,509.17,90.2758,1741.64,444.1182,103.96,197.524,28335.08,8.5005,5285.2218,alta
7712.55,3665.0038,122.86,21.7831,22.8,5.814,132.24,251.256,1617.14,0.4851,3944.342,media
8468.31,4024.1409,1717.22,304.4631,840.43,214.3097,193.32,367.308,8058.13,2.4174,4912.6391,media
9317.73,4427.7853,1844.72,327.0689,1372.58,350.0079,71.76,136.344,5972.57,1.7918,5242.9979,alta
6207.36,2949.7375,1017.66,180.4311,406.75,103.7212,300.9,571.71,22009.06,6.6027,3812.2025,media
8795.6,4179.6691,802.2,142.2301,693.33,176.7992,170.03,323.057,33881.32,10.1644,4831.9198,media
4032.18,1916.0919,1496.74,265.372,1403.73,357.9511,88.78,168.682,19550.27,5.8651,2713.9621,media
2836.92,1348.1044,1352.79,239.8497,1943.13,495.4982,110.45,209.855,36647.6,10.9943,2304.3016,media
8799.49,4181.5176,1159.32,205.5474,235.25,59.9888,178.06,338.314,21942.41,6.5827,4791.9505,media
9782.08,4648.4444,1679.28,297.7363,1423.51,362.995,241.62,459.078,36746.6,11.024,5779.2777,alta
7699.51,3658.8072,1430.09,253.555,623.01,158.8675,400.97,761.843,31072.59,9.3218,4842.3945,media
5037.98,2394.0481,1760.45,312.1278,1159.12,295.5756,35.52,67.488,2913.74,0.8741,3070.1136,media
6749.32,3207.2769,942.02,167.0201,1550.85,395.4667,194.24,369.056,25623.06,7.6869,4146.5066,media
5419.28,2575.2419,1761.29,312.2767,905.5,230.9025,262.58,498.902,9908.42,2.9725,3620.2956,media
2025.19,962.3703,630.7,111.8231,1539.82,392.6541,206.43,392.217,32810.73,9.8432,1868.9077,media
4847.58,2303.57,1401.7,248.5214,1220.48,311.2224,441.59,839.021,18906.54,5.672,3708.0068,media
4472.84,2125.4936,1648.11,292.2099,1325.61,338.0306,109.1,207.29,16303.23,4.891,2967.9151,media
7506.61,3567.1411,1334.06,236.5288,1554.03,396.2776,281.72,535.268,15601.36,4.6804,4739.8959,media
3556.17,1689.892,283.19,50.2096,1928.06,491.6553,324.39,616.341,1457.89,0.4374,2848.5353,media
4893.8,2325.5338,84.91,15.0545,1336.64,340.8432,381.22,724.318,5876.58,1.763,3407.5125,media
4297.52,2042.1815,1935.7,343.1996,144.3,36.7965,160.01,304.019,34426.62,10.328,2736.5246,media
2258.12,1073.0586,1529.54,271.1874,847.02,215.9901,135.92,258.248,9018.66,2.7056,1821.1897,media
1697.22,806.5189,1354.12,240.0855,1687.01,430.1875,464.14,881.866,11650.84,3.4953,2362.1532,media
6734.12,3200.0538,204.88,36.3252,1079.17,275.1884,128.75,244.625,18165.11,5.4495,3761.6419,media
1458.58,693.1172,1170.91,207.6023,953.53,243.1501,362.15,688.085,3729.87,1.119,1833.0736,media
4776.75,2269.9116,642.98,114.0004,249.74,63.6837,399.91,759.829,1463.84,0.4392,3207.8639,media
7388.88,3511.1958,88.35,15.6645,995.54,253.8627,492.13,935.047,3767.07,1.1301,4716.9001,media
565.3,268.6306,167.94,29.7758,416.65,106.2458,147.35,279.965,22351.9,6.7056,691.3228,baja
8771.27,4168.1075,521.35,92.4354,259.55,66.1853,128.74,244.606,11623.08,3.4869,4574.8211,media
3424.86,1627.4935,895.73,158.8129,975.18,248.6709,126.06,239.514,23494.98,7.0485,2281.5398,media
9972.82,4739.0841,1354.04,240.0713,425.18,108.4209,488.11,927.409,28827.87,8.6484,6023.6337,alta
3756.06,1784.8797,1423.96,252.4681,1202.01,306.5125,386.03,733.457,34978.39,10.4935,3087.8108,media
1273.89,605.3525,985.39,174.7096,925.87,236.0969,209.12,397.328,31457.41,9.4372,1422.9242,media
1023.56,486.3957,1816.4,322.0477,862.17,219.8534,110.4,209.76,33621.69,10.0865,1248.1433,media
7759.26,3687.2004,598.03,106.0307,1915.97,488.5724,67.56,128.364,17368.13,5.2104,4415.3779,media
6756.83,3210.8456,1340.62,237.6919,931.3,237.4815,214.94,408.386,10938.42,3.2815,4097.6865,media
9857.54,4684.303,1640.26,290.8181,1892.24,482.5212,462.88,879.472,23429.18,7.0288,6344.1431,alta
6432.7,3056.819,829.0,146.9817,1371.84,349.8192,490.24,931.456,49872.83,14.9618,4500.0377,media
6038.62,2869.5522,1635.38,289.9529,1519.46,387.4623,233.13,442.947,12095.19,3.6286,3993.543,media
6396.69,3039.7071,259.49,46.0076,1987.15,506.7233,407.18,773.642,1866.62,0.56,4366.64,media
3503.64,1664.9297,1186.4,210.3487,1713.49,436.94,293.02,556.738,46509.47,13.9528,2882.9092,media
4534.1,2154.6043,1522.31,269.9056,1874.59,478.0204,71.06,135.014,41187.59,12.3563,3049.9006,media
8277.37,3933.4062,1448.1,256.7481,288.92,73.6746,278.96,530.024,38882.19,11.6647,4805.5176,media
3507.3,1666.669,680.99,120.7395,1536.17,391.7234,6.49,12.331,42606.98,12.7821,2204.245,media
879.07,417.7341,869.21,154.1109,1601.8,408.459,265.36,504.184,8080.3,2.4241,1486.9121,media
9295.49,4417.2168,152.64,27.0631,359.96,91.7898,321.47,610.793,3339.04,1.0017,5147.8644,alta
1134.33,539.0336,1565.42,277.549,318.85,81.3068,343.94,653.486,2184.15,0.6552,1552.0306,media
2364.11,1123.4251,1519.4,269.3896,1897.67,483.9059,91.87,174.553,49273.27,14.782,2066.0556,media
2774.82,1318.5945,1638.96,290.5876,981.52,250.2876,224.71,426.949,48187.51,14.4563,2300.875,media
1448.0,688.0896,1605.19,284.6002,875.78,223.3239,265.8,505.02,30183.01,9.0549,1710.0886,media
5203.7,2472.7982,97.44,17.2761,311.3,79.3815,17.46,33.174,41320.17,12.3961,2615.0259,media
3158.55,1500.943,1901.37,337.1129,447.33,114.0691,121.82,231.458,35434.95,10.6305,2194.2135,media
447.2,212.5094,969.78,171.942,1845.81,470.6816,433.09,822.871,4599.31,1.3798,1679.3838,media
6703.16,3185.3416,1289.71,228.6656,358.29,91.364,366.49,696.331,13883.64,4.1651,4205.8673,media
1444.13,686.2506,860.79,152.6181,941.81,240.1615,161.48,306.812,8929.88,2.679,1388.5212,media
1157.11,549.8587,1317.55,233.6016,1212.25,309.1238,318.21,604.599,36304.83,10.8914,1708.0745,media
224.93,106.8867,665.02,117.908,97.27,24.8039,469.89,892.791,29502.79,8.8508,1151.2404,media
3700.4,1758.4301,1784.59,316.4078,716.97,182.8274,212.88,404.472,30004.81,9.0014,2671.1387,media
4359.62,2071.6914,1842.49,326.6735,1024.02,261.1251,98.22,186.618,10629.06,3.1887,2849.2967,media
9949.66,4728.0784,148.79,26.3805,1544.19,393.7685,39.23,74.537,26080.11,7.824,5230.5884,alta
7548.09,3586.8524,1829.35,324.3438,362.43,92.4197,136.97,260.243,35255.0,10.5765,4274.4354,media
4943.45,2349.1274,44.3,7.8544,1318.58,336.2379,90.22,171.418,44666.7,13.4,2878.0377,media
2111.23,1003.2565,123.15,21.8345,1925.75,491.0663,304.03,577.657,29398.57,8.8196,2102.6339,media
8721.8,4144.5994,1287.83,228.3323,1003.16,255.8058,316.25,600.875,12683.76,3.8051,5233.4176,alta
821.77,390.5051,1581.18,280.3432,586.02,149.4351,153.09,290.871,37765.68,11.3297,1122.4841,media
2827.63,1343.6898,1332.23,236.2044,1648.87,420.4618,44.6,84.74,29009.81,8.7029,2093.7989,media
1786.99,849.1776,216.69,38.4191,1588.53,405.0752,140.68,267.292,18032.05,5.4096,1565.3735,media
8254.44,3922.5099,1816.21,322.014,1982.65,505.5758,161.53,306.907,48861.58,14.6585,5071.6652,alta
3783.31,1797.8289,1147.4,203.434,1440.41,367.3046,349.93,664.867,9879.26,2.9638,3036.3983,media
6191.72,2942.3053,1365.87,242.1688,450.4,114.852,83.6,158.84,46130.73,13.8392,3472.0053,media
6976.54,3315.2518,584.63,103.6549,1448.16,369.2808,131.7,250.23,20475.06,6.1425,4044.56,media
3533.48,1679.1097,429.93,76.2266,812.06,207.0753,324.06,615.714,21067.16,6.3201,2584.4457,media
1369.99,651.0192,708.03,125.5337,1454.08,370.7904,433.5,823.65,26572.53,7.9718,1978.9651,media
2673.07,1270.2429,1279.13,226.7897,1129.08,287.9154,223.21,424.099,26000.93,7.8003,2216.8473,media
4900.56,2328.7461,1196.48,212.1359,127.6,32.538,427.3,811.87,28643.66,8.5931,3393.8831,media
568.15,269.9849,986.85,174.9685,11.54,2.9427,85.33,162.127,39854.56,11.9564,621.9795,baja
8785.4,4174.8221,1046.28,185.5054,309.94,79.0347,11.43,21.717,4061.77,1.2185,4462.2977,media
7824.86,3718.3735,1495.76,265.1982,1981.71,505.3361,26.25,49.875,13801.35,4.1404,4542.9232,media
735.37,349.4478,970.91,172.1423,1025.24,261.4362,435.47,827.393,3597.77,1.0793,1611.4986,media
1011.22,480.5317,742.56,131.6559,932.72,237.8436,387.79,736.801,48275.38,14.4826,1601.3148,media
2278.66,1082.8192,336.08,59.587,1996.11,509.008,354.04,672.676,10221.5,3.0664,2327.1566,media
6647.16,3158.7304,1065.78,188.9628,847.77,216.1814,394.91,750.329,43330.47,12.9991,4327.2027,media
6663.1,3166.3051,1427.29,253.0585,1426.03,363.6377,192.56,365.864,10626.82,3.188,4152.0533,media
5899.26,2803.3284,1468.73,260.4058,373.46,95.2323,131.32,249.508,25070.35,7.5211,3415.9956,media
1471.75,699.3756,1994.34,353.5965,1410.82,359.7591,203.32,386.308,20229.37,6.0688,1805.108,media
3257.62,1548.021,1050.02,186.1685,1939.5,494.5725,15.38,29.222,5336.2,1.6009,2259.5849,media
3186.4,1514.1773,660.79,117.1581,889.25,226.7587,179.31,340.689,22309.86,6.693,2205.4761,media
1499.18,712.4103,1318.67,233.8002,1877.58,478.7829,87.23,165.737,11204.16,3.3612,1594.0916,media
1598.57,759.6405,1715.93,304.2344,1532.56,390.8028,126.3,239.97,25515.86,7.6548,1702.3025,media
8542.65,4059.4673,690.49,122.4239,1217.34,310.4217,333.83,634.277,37306.24,11.1919,5137.7818,alta
4397.29,2089.5922,1835.8,325.4873,1801.13,459.2882,33.77,64.163,35668.43,10.7005,2949.2312,media
6596.74,3134.7708,667.22,118.2981,525.01,133.8776,448.79,852.701,25087.9,7.5264,4247.1739,media
389.93,185.2947,1079.12,191.328,1314.15,335.1083,126.97,241.243,32238.75,9.6716,962.6456,baja
6633.33,3152.1584,1829.8,324.4235,1811.75,461.9963,117.46,223.174,10357.85,3.1074,4164.8596,media
9528.38,4527.8862,1515.69,268.7318,1135.62,289.5831,432.54,821.826,43216.85,12.9651,5920.9922,alta
5916.36,2811.4543,519.11,92.0382,1682.51,429.0401,372.21,707.199,7398.43,2.2195,4041.9511,media
6278.96,2983.7618,1890.41,335.1697,1674.0,426.87,253.79,482.201,3481.61,1.0445,4229.047,media
5897.72,2802.5965,1138.64,201.8809,703.76,179.4588,396.77,753.863,7195.21,2.1586,3939.9578,media
3353.88,1593.7638,1350.99,239.5305,1808.11,461.068,40.95,77.805,46057.22,13.8172,2385.9845,media
4078.57,1938.1365,1739.76,308.4594,1379.88,351.8694,42.79,81.301,33053.01,9.9159,2689.6822,media
9210.44,4376.8011,1330.91,235.9703,1700.94,433.7397,108.51,206.169,12381.25,3.7144,5256.3945,alta
6790.34,3226.7696,802.4,142.2655,700.5,178.6275,62.76,119.244,15634.98,4.6905,3671.5971,media
9260.93,4400.7939,243.03,43.0892,1354.01,345.2726,183.04,347.776,25963.21,7.789,5144.7207,alta
5206.42,2474.0908,844.44,149.7192,40.02,10.2051,203.41,386.479,10685.06,3.2055,3023.6996,media
5087.15,2417.4137,231.51,41.0467,630.76,160.8438,334.04,634.676,7139.15,2.1417,3256.1219,media
7952.3,3778.933,683.52,121.1881,826.67,210.8008,150.7,286.33,20197.34,6.0592,4403.3111,media
3595.68,1708.6671,1610.85,285.6037,136.27,34.7489,47.89,90.991,2112.59,0.6338,2120.6445,media
8271.54,3930.6358,55.3,9.8047,334.73,85.3561,223.13,423.947,11908.18,3.5725,4453.3161,media
367.41,174.5932,742.99,131.7321,1656.75,422.4712,396.41,753.179,27518.31,8.2555,1490.231,media
7900.62,3754.3746,1146.0,203.1858,291.58,74.3529,269.77,512.563,41189.23,12.3568,4556.8331,media
1205.93,573.0579,390.39,69.2161,736.59,187.8305,175.06,332.614,25920.03,7.776,1170.4945,media
4553.19,2163.6759,1070.0,189.711,1067.29,272.159,115.65,219.735,30677.08,9.2031,2854.484,media
3347.33,1590.6512,1974.48,350.0753,229.29,58.4689,414.94,788.386,28414.01,8.5242,2796.1056,media
239.52,113.8199,96.27,17.0687,1407.05,358.7978,419.06,796.214,7805.36,2.3416,1288.242,media
1684.05,800.2606,1112.59,197.2622,269.98,68.8449,228.8,434.72,24661.52,7.3985,1508.4862,media
1703.13,809.3274,1475.93,261.6824,210.78,53.7489,104.06,197.714,47520.05,14.256,1336.7287,media
4743.48,2254.1017,1739.75,308.4577,60.89,15.527,202.88,385.472,20114.26,6.0343,2969.5927,media
2025.35,962.4463,1069.65,189.6489,458.24,116.8512,425.13,807.747,24400.8,7.3202,2084.0136,media
3808.82,1809.9513,1381.06,244.8619,861.3,219.6315,218.08,414.352,41100.28,12.3301,2701.1268,media
4853.55,2306.407,1980.18,351.0859,953.14,243.0507,17.59,33.421,1727.06,0.5181,2934.4827,media
3887.53,1847.3543,731.14,129.6311,1397.48,356.3574,216.63,411.597,8465.71,2.5397,2747.4795,media
6084.1,2891.1643,249.27,44.1956,1772.14,451.8957,496.93,944.167,13811.03,4.1433,4335.5659,media
4876.3,2317.2178,359.37,63.7163,705.67,179.9458,98.89,187.891,49197.07,14.7591,2763.53,media
2372.31,1127.3217,1222.3,216.7138,340.22,86.7561,483.06,917.814,33447.24,10.0342,2358.6398,media
3785.46,1798.8506,1393.31,247.0339,1993.25,508.2788,183.69,349.011,29365.12,8.8095,2911.9838,media
1346.66,639.9328,1574.99,279.2457,720.06,183.6153,318.59,605.321,23262.7,6.9788,1715.0936,media
380.43,180.7803,864.78,153.3255,1438.02,366.6951,19.38,36.822,28191.64,8.4575,746.0804,baja
3505.76,1665.9372,1848.26,327.6965,600.93,153.2371,52.08,98.952,39651.6,11.8955,2257.7183,media
4114.77,1955.3387,103.7,18.386,732.33,186.7442,39.97,75.943,45554.23,13.6663,2250.0782,media
831.79,395.2666,285.52,50.6227,1975.57,503.7704,64.44,122.436,9629.12,2.8887,1074.9844,media
9046.97,4299.1201,971.22,172.1973,660.8,168.504,434.02,824.638,29174.66,8.7524,5473.2118,alta
8818.05,4190.3374,1205.6,213.7529,1253.54,319.6527,439.51,835.069,13348.11,4.0044,5562.8164,alta
2707.31,1286.5137,312.99,55.4931,548.97,139.9874,213.42,405.498,25674.97,7.7025,1895.1947,media
8042.67,3821.8768,1826.8,323.8916,365.13,93.1081,294.26,559.094,34600.46,10.3801,4808.3506,media
5808.74,2760.3132,668.23,118.4772,1759.8,448.749,98.16,186.504,29700.0,8.91,3522.9534,media
4448.71,2114.027,274.12,48.6015,762.17,194.3534,189.55,360.145,7762.86,2.3289,2719.4558,media
4696.78,2231.9099,790.23,140.1078,1209.48,308.4174,17.79,33.801,19753.82,5.9261,2720.1622,media
9729.2,4623.3158,1811.31,321.1453,1618.59,412.7405,33.85,64.315,45625.3,13.6876,5435.2042,alta
6909.66,3283.4704,808.47,143.3417,195.17,49.7683,304.78,579.082,26198.63,7.8596,4063.522,media
9116.72,4332.2653,617.73,109.5235,830.36,211.7418,250.31,475.589,9832.49,2.9497,5132.0693,alta
5968.91,2836.426,358.53,63.5674,860.73,219.4862,73.64,139.916,19401.34,5.8204,3265.216,media
8840.57,4201.0389,1310.75,232.396,89.77,22.8913,71.59,136.021,45464.54,13.6394,4605.9866,media
1050.41,499.1548,1419.2,251.6242,694.63,177.1307,251.35,477.565,26451.63,7.9355,1413.4102,media
696.0,330.7392,1708.37,302.894,1250.61,318.9056,89.76,170.544,46675.92,14.0028,1137.0856,media
3387.93,1609.9443,1453.02,257.6204,272.39,69.4595,259.54,493.126,49606.06,14.8818,2445.032,media
8246.51,3918.7416,725.28,128.5921,1275.12,325.1556,350.69,666.311,31391.65,9.4175,5048.2178,alta
1356.57,644.6421,369.15,65.4503,269.63,68.7557,156.56,297.464,13765.03,4.1295,1080.4416,media
101.33,48.152,623.58,110.5607,93.54,23.8527,157.79,299.801,29183.36,8.755,491.1214,baja
4357.65,2070.7553,134.18,23.7901,1540.45,392.8148,102.29,194.351,9286.95,2.7861,2684.4973,media
9089.4,4319.2829,1442.18,255.6985,443.34,113.0517,275.06,522.614,1552.33,0.4657,5211.1128,alta
2416.09,1148.126,1639.16,290.6231,790.0,201.45,148.21,281.599,30811.78,9.2435,1931.0416,media
5899.35,2803.3711,105.5,18.7051,1897.87,483.9568,62.68,119.092,6220.08,1.866,3426.991,media
5121.22,2433.6037,50.33,8.9235,1084.82,276.6291,271.49,515.831,37039.7,11.1119,3246.0992,media
6152.64,2923.7345,156.43,27.735,663.73,169.2511,465.52,884.488,26945.28,8.0836,4013.2922,media
5634.46,2677.4954,496.69,88.0631,1618.53,412.7251,145.24,275.956,10653.96,3.1962,3457.4358,media
6658.16,3163.9576,1629.16,288.8501,1603.38,408.8619,319.77,607.563,41808.72,12.5426,4481.7752,media
8311.68,3949.7103,1126.81,199.7834,1905.42,485.8821,311.92,592.648,38072.84,11.4219,5239.4457,alta
3074.48,1460.9929,1359.59,241.0553,1260.18,321.3459,56.61,107.559,4963.7,1.4891,2132.4422,media
8973.25,4264.0884,668.77,118.5729,1663.98,424.3149,70.56,134.064,21648.32,6.4945,4947.5347,media
3945.86,1875.0727,1901.49,337.1342,1199.14,305.7807,311.11,591.109,26270.4,7.8811,3116.9777,media
7555.33,3590.2928,1027.3,182.1403,222.3,56.6865,287.74,546.706,47065.99,14.1198,4389.9454,media
6692.46,3180.257,1797.52,318.7003,165.44,42.1872,380.46,722.874,29806.61,8.942,4272.9605,media
1396.76,663.7404,1961.92,347.8484,1205.4,307.377,168.88,320.872,5722.92,1.7169,1641.5547,media
6070.11,2884.5163,114.91,20.3735,1182.09,301.433,400.75,761.425,8083.62,2.4251,3970.1729,media
247.67,117.6928,362.37,64.2482,1119.75,285.5362,16.9,32.11,7413.42,2.224,501.8112,baja
8396.07,3989.8125,232.3,41.1868,895.31,228.304,250.79,476.501,14838.66,4.4516,4740.2559,media
8020.01,3811.1088,1233.66,218.7279,1974.47,503.4898,297.35,564.965,29562.91,8.8689,5107.1604,alta
431.38,204.9918,1149.83,203.8649,528.42,134.7471,136.25,258.875,14842.53,4.4528,806.9316,baja
9979.84,4742.42,1061.2,188.1508,701.35,178.8443,466.59,886.521,27251.04,8.1753,6004.1114,alta
5606.29,2664.109,1806.53,320.2978,1292.04,329.4702,236.58,449.502,25220.7,7.5662,3770.9452,media
382.46,181.745,1700.27,301.4579,127.82,32.5941,289.07,549.233,44959.95,13.488,1078.518,media
803.65,381.8945,94.88,16.8222,312.59,79.7104,111.53,211.907,25901.3,7.7704,698.1045,baja
4655.95,2212.5074,1347.7,238.9472,1389.66,354.3633,30.79,58.501,48766.07,14.6298,2878.9487,media
3014.96,1432.709,1223.48,216.923,876.48,223.5024,139.88,265.772,33327.41,9.9982,2148.9046,media
6642.93,3156.7203,1858.41,329.4961,1930.06,492.1653,263.02,499.738,44664.81,13.3994,4491.5191,media
655.92,311.6932,111.69,19.8026,92.77,23.6563,372.63,707.997,36385.29,10.9156,1074.0647,media
9015.48,4284.1561,261.88,46.4313,297.3,75.8115,298.1,566.39,34428.86,10.3287,4983.1176,media
5757.02,2735.7359,1369.97,242.8957,1479.0,377.145,323.37,614.403,37500.15,11.25,3981.4296,media
3698.94,1757.7363,899.8,159.5345,1818.38,463.6869,122.97,233.643,9301.36,2.7904,2617.3911,media
1727.13,820.7322,1267.3,224.6923,1133.57,289.0603,163.4,310.46,30136.71,9.041,1653.9858,media
8334.38,3960.4974,1538.89,272.8452,288.18,73.4859,43.62,82.878,9219.52,2.7659,4392.4724,media
764.18,363.1383,1304.46,231.2808,1573.6,401.268,438.73,833.587,20052.76,6.0158,1835.2899,media
1942.55,923.0998,430.77,76.3755,717.9,183.0645,429.07,815.233,25867.22,7.7602,2005.533,media
9017.57,4285.1493,1374.74,243.7414,52.89,13.487,186.49,354.331,43781.99,13.1346,4909.8433,media
7537.71,3581.9198,1074.94,190.5869,681.16,173.6958,88.9,168.91,26704.39,8.0113,4123.1238,media
7889.34,3749.0144,1689.12,299.481,1486.41,379.0346,389.72,740.468,47450.37,14.2351,5182.2331,alta
5185.18,2463.9975,1879.29,333.1981,88.91,22.672,280.47,532.893,39336.47,11.8009,3364.5615,media
5766.9,2740.4309,1811.41,321.163,441.52,112.5876,193.38,367.422,38097.29,11.4292,3553.0327,media
7120.28,3383.5571,1331.27,236.0342,111.94,28.5447,77.04,146.376,11104.6,3.3314,3797.8434,media
4650.73,2210.0269,1842.91,326.7479,887.44,226.2972,10.07,19.133,36225.91,10.8678,2793.0728,media
6745.27,3205.3523,1221.24,216.5259,1563.97,398.8124,260.27,494.513,49741.86,14.9226,4330.1262,media
3818.68,1814.6367,650.84,115.3939,683.22,174.2211,343.57,652.783,29208.39,8.7625,2765.7972,media
4967.21,2360.4182,1572.88,278.8716,244.59,62.3705,394.69,749.911,47828.11,14.3484,3465.9197,media
